entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason
2024-12-22 18:00:00+00:00,2024-12-22 19:00:00+00:00,96892.0,94836.55,0.10320769516575155,-212.13825702844372,-0.021213825702844375,long,stop_loss
2024-12-24 13:00:00+00:00,2024-12-24 14:00:00+00:00,94390.84,97465.06,0.1036950380245748,318.7813597959085,0.03256905013240693,long,signal
2024-12-28 20:00:00+00:00,2024-12-28 21:00:00+00:00,95878.56,95171.67,0.10541087708000062,-74.51389489908158,-0.00737276404651884,long,signal
2024-12-30 13:00:00+00:00,2024-12-30 14:00:00+00:00,93900.01,91883.99,0.10683842534061908,-215.38840225519374,-0.021469859268385485,long,stop_loss
2024-12-31 10:00:00+00:00,2024-12-31 11:00:00+00:00,92130.21,94232.68,0.10655289731363023,224.0242700149867,0.02282063614095731,long,signal
2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00,96129.97,98527.98,0.10444989294835083,250.47188778907423,0.024945498266565513,long,signal
2025-01-06 02:00:00+00:00,2025-01-06 03:00:00+00:00,97690.37,99037.57,0.10534545998154425,141.92140368713765,0.013790509750347058,long,signal
2025-01-07 14:00:00+00:00,2025-01-07 15:00:00+00:00,100750.89,97952.26,0.1035540069879719,-289.8093505767483,-0.02777771987919913,long,stop_loss
2025-01-08 05:00:00+00:00,2025-01-08 06:00:00+00:00,97733.58,95284.31,0.10378571025974531,-254.19922656788683,-0.025060680269770166,long,stop_loss
2025-01-10 06:00:00+00:00,2025-01-10 07:00:00+00:00,93421.94,94492.63,0.10585468242213501,113.33754992255598,0.011460798180812796,long,signal
2025-01-13 09:00:00+00:00,2025-01-13 10:00:00+00:00,94246.36,91644.96,0.10613128549349077,-276.0899260827663,-0.027602127021139004,long,stop_loss
2025-01-13 22:00:00+00:00,2025-01-13 23:00:00+00:00,90851.22,94536.1,0.10705852286628119,394.4978097395027,0.040559499366106526,long,take_profit
2025-01-17 00:00:00+00:00,2025-01-17 01:00:00+00:00,97618.89,101659.8,0.10367763066696463,418.9519745384444,0.04139475464226241,long,take_profit
2025-01-19 05:00:00+00:00,2025-01-19 06:00:00+00:00,103159.29,105568.29,0.10217060623505154,246.12899042023918,0.02335223516951309,long,signal
2025-01-20 05:00:00+00:00,2025-01-20 06:00:00+00:00,101331.57,107486.5,0.10644240672968679,655.1455624527504,0.06074049775405624,long,take_profit
2025-01-21 16:00:00+00:00,2025-01-21 17:00:00+00:00,101187.75,106173.26,0.11306824937752326,563.7028879541353,0.04926989680074905,long,take_profit
2025-01-23 01:00:00+00:00,2025-01-23 02:00:00+00:00,104984.83,102655.34,0.11434818381764884,-266.3729507213754,-0.022188824804497995,long,stop_loss
2025-01-23 16:00:00+00:00,2025-01-23 17:00:00+00:00,102075.22,105927.78,0.11499805426021358,443.03690392072815,0.037742362935881964,long,signal
2025-01-25 18:00:00+00:00,2025-01-25 19:00:00+00:00,104385.98,105055.16,0.11669659653627784,78.0910284701473,0.006410631006194583,long,signal
2025-01-27 03:00:00+00:00,2025-01-27 04:00:00+00:00,102620.0,100410.04,0.1194657924437158,-264.0146226689149,-0.021535373221594295,long,stop_loss
2025-01-28 05:00:00+00:00,2025-01-28 06:00:00+00:00,100374.08,102744.38,0.11950859223721104,283.27121617986165,0.023614662271375268,long,signal
2025-01-29 10:00:00+00:00,2025-01-29 11:00:00+00:00,101264.48,102646.0,0.12125511545692094,167.51636710604592,0.013642690902081402,long,signal
2025-01-31 19:00:00+00:00,2025-01-31 20:00:00+00:00,104007.58,101680.02,0.11966774518925549,-278.53385699270325,-0.02237875354853942,long,stop_loss
2025-02-02 02:00:00+00:00,2025-02-02 03:00:00+00:00,102500.0,99206.86,0.1187104265775454,-390.9300541795778,-0.03212819512195121,long,stop_loss
2025-02-02 16:00:00+00:00,2025-02-02 17:00:00+00:00,99538.6,97228.85,0.11831479114653837,-273.277588850717,-0.023204565866909922,long,stop_loss
2025-02-03 14:00:00+00:00,2025-02-03 15:00:00+00:00,93435.82,98842.0,0.12311778374897452,665.5969001480302,0.057859822924441535,long,take_profit
2025-02-06 09:00:00+00:00,2025-02-06 10:00:00+00:00,98338.23,99013.3,0.12374849518153966,83.53889664220284,0.006864776801453585,long,signal
2025-02-07 12:00:00+00:00,2025-02-07 13:00:00+00:00,96507.75,98828.01,0.1269612738661749,294.5831653007303,0.024042214226318557,long,signal
2025-02-09 03:00:00+00:00,2025-02-09 04:00:00+00:00,96300.01,97220.59,0.13029417175822797,119.94620863718973,0.00955950056495323,long,signal
2025-02-10 10:00:00+00:00,2025-02-10 11:00:00+00:00,96171.17,97661.16,0.13171594202187892,196.25543645318007,0.015493104638323577,long,signal
2025-02-13 02:00:00+00:00,2025-02-13 03:00:00+00:00,95469.28,97498.42,0.13474000943915615,273.40634275336924,0.021254376276850517,long,signal
2025-02-14 05:00:00+00:00,2025-02-14 06:00:00+00:00,95925.11,96834.29,0.1369499397092462,124.51214618485152,0.009478018841990309,long,signal
2025-02-18 15:00:00+00:00,2025-02-18 16:00:00+00:00,96842.37,94639.98,0.13693851335203447,-301.5920124213871,-0.022742008482444197,long,stop_loss
2025-02-19 06:00:00+00:00,2025-02-19 07:00:00+00:00,94102.16,95687.71,0.13772115501776236,218.3637773384135,0.016849241292654738,long,signal
