entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi,profit_ratio
2025-01-03 08:00:00+00:00,2025-01-03 18:00:00+00:00,96129.97,98527.98,0.10402583086211303,229.20552768298947,0.024945498266565513,long,signal,10.0,10.249454982665656,17.800018403546133,73.05390992870963,2.2920552768298945
2025-01-04 09:00:00+00:00,2025-01-06 03:00:00+00:00,97690.37,99037.57,0.10471047993454205,120.46648155388249,0.013790509750347058,long,signal,10.22920552768299,10.370271486250804,29.505759771609434,73.14089465098297,1.1776719240596711
2025-01-07 12:00:00+00:00,2025-01-07 15:00:00+00:00,100750.89,97952.26,0.102725365594655,-307.9021436427294,-0.02777771987919913,long,stoploss,10.34967200923687,10.062181719322702,25.337833873737324,8.815827756764563,-2.9749942159319933
2025-01-08 06:00:00+00:00,2025-01-09 07:00:00+00:00,95284.31,93221.59,0.10538744380469503,-237.2509430279241,-0.021648055172987044,long,stoploss,10.04176986559414,9.82438507750932,25.505977322775507,41.73575409980034,-2.362640711781406
2025-01-09 12:00:00+00:00,2025-01-10 07:00:00+00:00,93421.94,94492.63,0.104948783150577,92.6462071737276,0.011460798180812796,long,signal,9.804518922566217,9.916886535197708,25.945022047297016,72.30828353953342,0.9449337382631984
2025-01-11 07:00:00+00:00,2025-01-13 10:00:00+00:00,94246.36,91644.96,0.1050137653034021,-292.70395651068924,-0.027602127021139004,long,stoploss,9.897165129739944,9.623982320679675,27.606725988643475,26.00215471347512,-2.9574524894117866
2025-01-13 16:00:00+00:00,2025-01-14 00:00:00+00:00,91343.2,94470.77,0.10514697507016674,309.3167479489234,0.03423976825861155,long,signal,9.604461173229254,9.933315698049457,26.930677175718998,72.27330696509327,3.220552849035294
2025-01-16 14:00:00+00:00,2025-01-17 04:00:00+00:00,97618.89,101481.29,0.10155593780238822,372.02984867141936,0.03956611266528429,long,signal,9.913777921178179,10.306027575346121,26.37352253805335,78.63140915398579,3.752654655261901
2025-01-18 09:00:00+00:00,2025-01-19 06:00:00+00:00,103159.29,105568.29,0.09970801243251673,219.38478980828367,0.02335223516951309,long,signal,10.285807769849598,10.52600437179953,28.26711329588312,77.57790364896711,2.132888293434358
2025-01-19 23:00:00+00:00,2025-01-20 13:00:00+00:00,101331.57,107956.31,0.10367146743761971,665.0993355561873,0.06537686132761972,long,signal,10.505192559657882,11.191989076850579,26.33969563050192,73.90974502008126,6.331148446629209
2025-01-21 00:00:00+00:00,2025-01-21 18:00:00+00:00,101187.75,106861.18,0.11039174104784492,603.3329318072329,0.056068348194321875,long,signal,11.17029189521407,11.796591710627144,29.815267436589224,74.11489353523669,5.401227984612755
2025-01-22 09:00:00+00:00,2025-01-23 02:00:00+00:00,104984.83,102655.34,0.11214596267881084,-284.5289053561056,-0.022188824804497995,long,stoploss,11.773624827021303,11.51238192842064,25.84275498664951,28.19961199681883,-2.4166635979693494
2025-01-23 04:00:00+00:00,2025-01-23 17:00:00+00:00,102075.22,105927.78,0.11255519137421596,410.2138106092381,0.037742362935881964,long,signal,11.489095921665198,11.922721549745846,27.130016532708396,72.41315100378219,3.5704620572946077
2025-01-25 07:00:00+00:00,2025-01-25 19:00:00+00:00,104385.98,105055.16,0.11399337087484772,52.40718237356056,0.006410631006194583,long,signal,11.899309732274437,11.975591816196468,28.715327987379993,70.45037773808154,0.44042203751883885
2025-01-26 23:00:00+00:00,2025-01-27 04:00:00+00:00,102620.0,100410.04,0.11646576607530693,-281.03073354068624,-0.021535373221594295,long,stoploss,11.951716914647998,11.694332230252211,18.530637550373484,11.217975036951742,-2.3513837848372696
2025-01-28 20:00:00+00:00,2025-01-29 11:00:00+00:00,101264.48,102646.0,0.11524955424752403,135.71897225764124,0.013642690902081402,long,signal,11.670686181107312,11.829905745291352,28.10928347435086,83.80112222550332,1.1629048211179323
