entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi,profit_ratio
2021-07-08 12:00:00+00:00,2021-07-10 12:00:00+00:00,32900.01,33862.54,0.3039512753947491,272.26965888460177,0.02925622211057075,long,signal,10.0,10.292562221105706,28.60828874109066,80.01397044378005,2.7226965888460177
2021-07-13 16:00:00+00:00,2021-07-15 16:00:00+00:00,32309.69,31533.62,0.31793154496018383,-267.0349362809217,-0.024019729065800376,long,stoploss,10.272269658884602,10.025532524787351,29.239138530801682,33.01318203820652,-2.5995709336734576
2021-07-20 00:00:00+00:00,2021-07-22 08:00:00+00:00,29600.46,31913.64,0.33800943372514075,761.0843157972096,0.07814675853010393,long,signal,10.00523472260368,10.787111384508,27.473746412631613,77.15713990532724,7.606861177157384
2021-08-02 04:00:00+00:00,2021-08-02 16:00:00+00:00,40104.45,39177.85,0.26845696770310756,-270.03611212422715,-0.02310466793585247,long,stoploss,10.766319038400892,10.517566812127193,29.41836554844015,28.59822495487927,-2.5081563267916613
2021-08-25 08:00:00+00:00,2021-08-28 12:00:00+00:00,47570.01,48811.12,0.2206491637541523,252.58346789073588,0.026090177403788658,long,signal,10.496282926276663,10.770132809903581,25.708914048968722,78.38036853358413,2.4064087226384876
2021-09-08 00:00:00+00:00,2021-09-08 04:00:00+00:00,46450.41,45080.3,0.23140519952713867,-338.2312601345388,-0.029496187439465023,long,stoploss,10.748866394167399,10.43181581624327,28.224702413094803,16.68426452272226,-3.146669125202556
2021-09-20 08:00:00+00:00,2021-09-21 00:00:00+00:00,43739.75,42683.01,0.23801313757012466,-272.0877552609229,-0.024159717419509667,long,stoploss,10.41063513403286,10.159117131037007,20.076196360079237,10.799610733749972,-2.6135557702090155
2021-09-26 04:00:00+00:00,2021-10-01 04:00:00+00:00,41231.34,44788.42,0.2458942003527399,853.5135820909899,0.08627126840893365,long,signal,10.13854737877194,11.013212720962661,26.930948759424,74.55163447832965,8.41849971405247
2021-10-22 20:00:00+00:00,2021-10-25 12:00:00+00:00,60688.22,63606.87,0.1811234694453541,506.1232561608605,0.04809252932447189,long,signal,10.992060960862927,11.52069697495961,16.73968128715009,70.4448293183982,4.604443679514742
2021-10-27 08:00:00+00:00,2021-10-29 16:00:00+00:00,58564.0,62545.11,0.19633536331233842,757.8546771240998,0.06797879243221093,long,signal,11.498184217023788,12.27981689526017,29.845024264340466,72.48394088937037,6.591081363977872
2021-11-01 00:00:00+00:00,2021-11-03 08:00:00+00:00,59922.98,63108.43,0.20452986307002566,626.3560548758004,0.053159071861913355,long,signal,12.256038894147887,12.9075585464643,25.099757467328374,70.13841386085787,5.110591279005144
2021-11-04 20:00:00+00:00,2021-11-07 20:00:00+00:00,61395.01,63273.59,0.2098280454555458,368.01980096419874,0.03059825220323271,long,signal,12.882394949023688,13.276573718655568,24.403331043956015,74.38265805441384,2.8567653951029475
2021-11-12 20:00:00+00:00,2021-11-16 00:00:00+00:00,64122.23,60907.41,0.20664307448427616,-690.1567979248028,-0.050135810934834914,long,stoploss,13.250414749987888,12.586094461274348,23.33131412561991,31.07795962453251,-5.208567512390008
2021-11-16 04:00:00+00:00,2021-11-17 00:00:00+00:00,60805.27,59039.99,0.2065652854113317,-389.40143736801065,-0.029031694127828047,long,stoploss,12.560257952063084,12.19561238503217,26.731653720026998,20.555461807695877,-3.1002662433700223
2021-11-18 20:00:00+00:00,2021-11-25 12:00:00+00:00,56891.62,59048.5,0.21393056683383374,436.6194254021761,0.03791208617367544,long,signal,12.170856514695073,12.63227907568763,27.996635585440814,75.3463947283339,3.587417408750177
2021-11-27 20:00:00+00:00,2021-11-28 20:00:00+00:00,54721.03,57274.88,0.23039544285071478,562.5920544423788,0.04667035689934927,long,signal,12.607475940097249,13.195871341821547,23.625178118893842,73.65775682271652,4.462368654244992
2021-12-03 20:00:00+00:00,2021-12-04 00:00:00+00:00,53601.05,52000.0,0.24570541051974962,-419.3333968542124,-0.029869750685854155,long,stoploss,13.170067994539627,12.776681347026981,18.31645124839791,17.404698421849062,-3.1839880935168297
2021-12-09 16:00:00+00:00,2021-12-15 12:00:00+00:00,47613.53,46632.31,0.2677964561267651,-288.00594063739493,-0.02060800784986959,long,stoploss,12.750734597685414,12.48796735900471,28.999117919996337,35.23924510542693,-2.258739984201972
2021-12-18 00:00:00+00:00,2021-12-22 00:00:00+00:00,46283.05,49249.0,0.2692719830920395,772.9231336994859,0.06408285538658315,long,signal,12.46272865704802,13.261375895299853,26.16839004987824,76.28582686328271,6.2018772531196555
2021-12-26 00:00:00+00:00,2021-12-28 16:00:00+00:00,49675.56,47689.46,0.26644192417252077,-555.122428874939,-0.03998143151280023,long,stoploss,13.235651790747506,12.706471485148462,24.50400810508164,33.09495548474264,-4.194145008128743
2021-12-28 20:00:00+00:00,2021-12-29 20:00:00+00:00,47543.74,46464.66,0.26671291240177075,-312.87782366873193,-0.02269657372348062,long,stoploss,12.680529361872564,12.392724792358061,28.896442986032028,12.675341475136719,-2.467387714975714
