entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason
2024-01-22 17:00:00+00:00,2024-01-22 18:00:00+00:00,41197.04,40316.01,0.24273588587917966,-213.85759753613337,-0.02138575975361334,long,stop_loss
2024-01-23 08:00:00+00:00,2024-01-23 09:00:00+00:00,39820.31,38961.39,0.24575756448063482,-211.08608728370643,-0.02156989737146693,long,stop_loss
2024-01-23 23:00:00+00:00,2024-01-24 00:00:00+00:00,38917.28,40179.52,0.2460361133969322,310.5566237741432,0.03243392138402268,long,signal
2024-01-27 20:00:00+00:00,2024-01-27 21:00:00+00:00,41470.01,42150.59,0.23837980600810815,162.23652837299693,0.016411377764316778,long,signal
2024-01-29 15:00:00+00:00,2024-01-29 16:00:00+00:00,41971.67,43200.0,0.23939598942160994,294.05727568624656,0.029265692787539828,long,signal
2024-02-01 16:00:00+00:00,2024-02-01 17:00:00+00:00,42782.82,42924.0,0.24173036613793922,34.12749309135433,0.0032999227259914213,long,signal
2024-02-05 11:00:00+00:00,2024-02-05 12:00:00+00:00,42746.13,43255.36,0.2427362251531286,123.60856793472846,0.011912891295656548,long,signal
2024-02-10 20:00:00+00:00,2024-02-10 21:00:00+00:00,47151.72,47941.63,0.22267783241077171,175.89544659959185,0.01675251719343422,long,signal
2024-02-14 05:00:00+00:00,2024-02-14 06:00:00+00:00,48692.16,49637.83,0.21924552639766287,207.33391694847745,0.019421401720523347,long,signal
2024-02-19 01:00:00+00:00,2024-02-19 02:00:00+00:00,51188.81,52148.6,0.21260256230976463,204.0538132792892,0.018749996337090097,long,signal
