entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi
2024-06-07 18:00:00+00:00,2024-06-09 21:00:00+00:00,69154.43,69749.96,0.1446038959470854,66.02984219521633,0.008611595815336971,long,signal,10.0,10.08611595815337,23.97689167974896,70.73308751049674
2024-06-11 04:00:00+00:00,2024-06-11 15:00:00+00:00,68024.04,66244.48,0.14797753620918747,-283.2036291164753,-0.026160751404944456,long,stoploss,10.066029842195215,9.802694937858794,25.551273593494727,11.363232640544751
2024-06-13 04:00:00+00:00,2024-06-14 16:00:00+00:00,67328.01,65293.4,0.1453009856236467,-314.9008599475246,-0.03021936932340631,long,stoploss,9.78282621307874,9.487195374719015,24.385260257338345,24.429891096557895
2024-06-14 19:00:00+00:00,2024-06-15 06:00:00+00:00,65520.02,66168.57,0.1445043110965353,74.68870198443534,0.009898501251983901,long,signal,9.467925353131216,9.561643624092875,23.667362010839057,76.25504748990532
2024-06-17 09:00:00+00:00,2024-06-19 06:00:00+00:00,65722.08,65599.99,0.14519647057907556,-36.79453816613713,-0.001857670968417258,long,signal,9.542614055115651,9.524887018022651,27.804890931178505,71.13941195282088
2024-06-19 20:00:00+00:00,2024-06-20 05:00:00+00:00,64874.76,65513.93,0.14652569839101545,74.54953677604547,0.009852367854617084,long,signal,9.505819516949513,9.5994743475901,28.935245696891442,71.729378510334
2024-06-21 00:00:00+00:00,2024-06-22 05:00:00+00:00,64832.0,64424.21,0.14777222750687252,-79.36051472582378,-0.006289949407699915,long,signal,9.580369053725558,9.520109017070531,16.353937167505947,75.94590339678119
2024-06-23 14:00:00+00:00,2024-06-24 02:00:00+00:00,64192.01,62880.94,0.1480092076724149,-212.85839854916935,-0.0204241929797805,long,stoploss,9.501008538999734,9.306958107096662,26.626343644192673,21.660506113164487
2024-06-24 22:00:00+00:00,2024-06-25 09:00:00+00:00,60048.98,61468.01,0.15467623497435867,200.6944272170472,0.02363120905634032,long,signal,9.288150140450565,9.50764035816623,26.689160999624463,77.67088737245084
2024-06-26 08:00:00+00:00,2024-06-27 13:00:00+00:00,61472.48,61990.0,0.154359228189063,60.82641464929576,0.008418726558616096,long,signal,9.488844567667613,9.568728555440016,29.158395104449355,74.63227083433698
2024-06-28 15:00:00+00:00,2024-06-29 09:00:00+00:00,61062.01,60970.0,0.15639300085792962,-33.4746722535633,-0.001506828877726135,long,signal,9.549670982316908,9.535281262307969,26.663917637889526,82.25138911119706
2024-06-30 05:00:00+00:00,2024-06-30 13:00:00+00:00,60789.26,61719.61,0.15654403935931027,126.46271365078944,0.015304512672139758,long,signal,9.516196310063346,9.66183705708128,26.559308487019564,73.86383616058322
2024-07-02 07:00:00+00:00,2024-07-03 02:00:00+00:00,62629.99,61362.0,0.15396232737246382,-214.31278684095335,-0.020245732116514755,long,stoploss,9.642659023714135,9.447436332229126,18.183010197695836,23.258717434163174
2024-07-03 07:00:00+00:00,2024-07-03 20:00:00+00:00,60870.01,59609.26,0.15489312777956143,-213.94292181098038,-0.020712170081785757,long,stoploss,9.428346236873184,9.2330647260251,25.592534730843155,29.15222140431709
2024-07-04 07:00:00+00:00,2024-07-04 23:00:00+00:00,58219.99,57050.01,0.15826872033234984,-203.414872807152,-0.02009584680450814,long,stoploss,9.214403315062203,9.029232077647762,28.864861253833894,40.95888955956986
2024-07-05 03:00:00+00:00,2024-07-05 04:00:00+00:00,55227.99,53941.1,0.1631598115784234,-227.78073807674514,-0.02330140930350714,long,stoploss,9.010988442255051,8.801019712332895,29.183594009667317,23.096809014675316
2024-07-07 13:00:00+00:00,2024-07-08 00:00:00+00:00,56872.0,55094.0,0.15443817175724972,-291.8828937233622,-0.03126318750879167,long,stoploss,8.783207704178308,8.508616634793917,27.672250809673372,16.26870005640029
2024-07-10 18:00:00+00:00,2024-07-11 11:00:00+00:00,57630.16,58777.99,0.1473416837720899,151.9714320583231,0.019917175312371065,long,signal,8.491324810454945,8.660448015339062,16.731243122607623,72.19311401972891
2024-07-12 01:00:00+00:00,2024-07-12 15:00:00+00:00,56950.01,58214.0,0.15176988103273847,174.3571838296177,0.02219472832401606,long,signal,8.643296242513266,8.835131854439839,20.87181546423936,70.29338950451
2024-07-17 16:00:00+00:00,2024-07-19 14:00:00+00:00,64242.0,65747.04,0.13725683238913614,188.73513914323988,0.0234276641449518,long,signal,8.817653426342885,9.024230449361829,26.735748129845078,78.52678571428565
2024-07-21 07:00:00+00:00,2024-07-24 09:00:00+00:00,66701.99,66398.1,0.13502428586442658,-59.00427483208143,-0.004555936037290632,long,signal,9.006388565486125,8.965356035254784,28.237302868496613,72.02231634232712
2024-07-25 03:00:00+00:00,2024-07-25 17:00:00+00:00,64093.59,65051.98,0.139598738199156,115.7614760866793,0.014952977357018178,long,signal,8.947384290654043,9.081174325356733,28.10906508691535,72.96480003833895
2024-07-29 16:00:00+00:00,2024-07-31 19:00:00+00:00,66940.01,65256.83,0.1353920587514212,-245.78760777724844,-0.025144603354555716,long,stoploss,9.063145766740723,8.835256561291507,17.35671925674272,36.262168588219396
2024-07-31 20:00:00+00:00,2024-08-01 15:00:00+00:00,64595.81,62906.6,0.13650046588104514,-247.98209033687618,-0.026150457746407996,long,stoploss,8.817358158963474,8.586780206992556,24.94516423848168,33.04831896484032
2024-08-02 21:00:00+00:00,2024-08-03 14:00:00+00:00,61987.01,61990.0,0.1382447075383471,-16.725813813389358,4.8235912653279496e-05,long,signal,8.569376068626598,8.569789420302136,29.094470798363773,72.00121033709948
2024-08-03 17:00:00+00:00,2024-08-04 15:00:00+00:00,60576.0,59086.01,0.14118875882879703,-227.26476943817812,-0.024597035129424162,long,stoploss,8.552650254813209,8.34228041604589,25.24316274742958,28.36810386003738
2024-08-05 00:00:00+00:00,2024-08-05 01:00:00+00:00,56174.02,54432.65,0.14820704456214867,-274.475988858749,-0.03099956171910067,long,stoploss,8.325385485375032,8.067302184185841,22.511151440293105,17.982644293214165
2024-08-07 18:00:00+00:00,2024-08-08 08:00:00+00:00,54805.01,57230.0,0.14690097669020188,339.77534707147584,0.0442475970718735,long,signal,8.050909496516281,8.407142895980254,22.56277018150331,78.05019675703682
2024-08-09 12:00:00+00:00,2024-08-11 03:00:00+00:00,60551.99,61085.01,0.13856992715826114,57.00531234414752,0.008802683446076737,long,signal,8.390684843587756,8.464545386161653,24.647560339891612,74.59260095592991
2024-08-11 14:00:00+00:00,2024-08-11 20:00:00+00:00,60350.0,58504.92,0.1399782958729396,-274.90826330695825,-0.030572990886495472,long,stoploss,8.447690155931905,8.189419001782662,27.063415354876042,8.771642172241755
