entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi
2021-01-04 10:00:00+00:00,2021-01-05 18:00:00+00:00,30270.76,33372.84,0.3303517982369785,1003.7529285686908,0.10247777062749658,long,signal,10.0,11.024777706274964,17.71832370147402,72.70466040462424
2021-01-10 18:00:00+00:00,2021-01-12 05:00:00+00:00,38109.68,35882.68,0.2887390533997843,-664.3863559065358,-0.05843659668619626,long,signal,11.00375292856869,10.360731056647372,28.628448691736935,77.92671402164204
2021-01-15 14:00:00+00:00,2021-01-16 09:00:00+00:00,36939.49,37448.77,0.2799000899217113,121.72623713220915,0.01378687144841466,long,signal,10.339366572662154,10.481914090457483,23.949652993706707,70.02104824947821
2021-01-17 05:00:00+00:00,2021-01-19 07:00:00+00:00,35547.13,37168.82,0.29428797232840925,455.8444323638247,0.0456208419638942,long,signal,10.461092809794366,10.938336671639625,28.334080098482474,76.33124828106595
2021-01-20 03:00:00+00:00,2021-01-22 14:00:00+00:00,35062.49,32516.74,0.3113565876855349,-813.6772715516653,-0.07260608131367728,long,signal,10.916937242158191,10.124301209057741,26.612822929281478,76.90044845632724
2021-01-24 18:00:00+00:00,2021-01-25 06:00:00+00:00,31831.67,33496.22,0.3173964787460578,507.58746644684163,0.05229226113490128,long,signal,10.103259970606524,10.631582279303277,23.391329862960134,75.0633266862769
2021-01-26 02:00:00+00:00,2021-01-28 13:00:00+00:00,32307.97,31775.12,0.3284281691809595,-196.04964187223365,-0.01649283443063746,long,signal,10.610847437053366,10.43584448710529,24.889607846293202,73.1797198632548
2021-01-30 01:00:00+00:00,2021-01-31 00:00:00+00:00,34123.05,34171.01,0.3052129805272721,-6.206219058820649,0.0014055015597960652,long,end_of_backtest,10.414797795181132,10.42943580972722,26.317395710762952,47.916902506315154
