entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_close_time,entry_quote_asset_volume,entry_number_of_trades,entry_taker_buy_base_asset_volume,entry_taker_buy_quote_asset_volume,entry_inserted_at,entry_rsi,exit_close_time,exit_quote_asset_volume,exit_number_of_trades,exit_taker_buy_base_asset_volume,exit_taker_buy_quote_asset_volume,exit_inserted_at,exit_rsi
2024-12-03 12:09:00+00:00,2024-12-03 14:45:00+00:00,94732.82,94824.01,0.09588439874939045,-9.431844351434675,0.0009626019789127756,long,signal,9.08339948753423,9.092143185856187,2024-12-03T12:09:59.999+00:00,1283761.7506192,5294,6.29287,596551.8492944,2025-05-03T07:45:16.23691+00:00,23.252758801893506,2024-12-03T14:45:59.999+00:00,9329225.3791887,15357,56.51844,5361110.8654107,2025-05-03T07:45:16.23691+00:00,72.5500053690489
2024-12-03 15:54:00+00:00,2024-12-03 16:06:00+00:00,95480.79,95959.99,0.09503448435211728,27.347049090268584,0.005018810590067506,long,signal,9.073967643182796,9.119508168084332,2024-12-03T15:54:59.999+00:00,6585714.0667307,7374,16.31868,1556951.0805302,2025-05-03T07:45:16.23691+00:00,27.75831206916193,2024-12-03T16:06:59.999+00:00,3797430.1678693,4682,24.35094,2335955.2266289,2025-05-03T07:45:16.23691+00:00,70.40005440273589
2024-12-03 16:37:00+00:00,2024-12-03 17:20:00+00:00,95438.82,95291.03,0.09536281664288247,-32.282206385526855,-0.0015485312999470042,long,signal,9.101314692273064,9.087221021601414,2024-12-03T16:37:59.999+00:00,2174033.6685443,6859,7.60378,726212.8299068,2025-05-03T07:45:16.23691+00:00,29.043740338022218,2024-12-03T17:20:59.999+00:00,1940476.6036832,6095,11.28365,1075122.5221765,2025-05-03T07:45:16.23691+00:00,78.52102825526264
2024-12-03 18:11:00+00:00,2024-12-03 19:30:00+00:00,95673.42,95285.03,0.09479155742407389,-54.91734186672315,-0.004059539211622198,long,signal,9.06903248588754,9.032216392899603,2024-12-03T18:11:59.999+00:00,1537989.1767432,3120,7.40538,708577.5931706,2025-05-03T07:45:16.23691+00:00,22.3040740648555,2024-12-03T19:30:59.999+00:00,3088758.9981621,4733,16.79575,1600413.4460498,2025-05-03T07:45:16.23691+00:00,70.44479507608854
2024-12-03 20:23:00+00:00,2024-12-03 20:36:00+00:00,95300.01,95663.81,0.09458671771409904,16.348006968443485,0.0038174182772908725,long,signal,9.014115144020817,9.048525791925206,2024-12-03T20:23:59.999+00:00,1837865.1054316,2916,11.04976,1053902.8117911,2025-05-03T07:45:16.23691+00:00,28.61448826322652,2024-12-03T20:36:59.999+00:00,2895764.8416763,2871,24.99398,2390310.7309149,2025-05-03T07:45:16.23691+00:00,70.70191201273552
2024-12-03 20:48:00+00:00,2024-12-03 21:02:00+00:00,95436.01,95643.99,0.0946232260861415,1.5991325208567808,0.0021792612662663757,long,signal,9.030463150989261,9.050142889550658,2024-12-03T20:48:59.999+00:00,1683695.7075517,1564,12.17069,1161551.6375031,2025-05-03T07:45:16.23691+00:00,26.55628983325805,2024-12-03T21:02:59.999+00:00,1398443.4697068,2309,6.46064,618004.2447927,2025-05-03T07:45:16.23691+00:00,71.8521476002349
2024-12-03 21:33:00+00:00,2024-12-03 21:54:00+00:00,95790.35,96068.0,0.09428989750543887,8.089285885321939,0.0028985174393871007,long,signal,9.032062283510117,9.0582418735525,2024-12-03T21:33:59.999+00:00,1767100.9122639,3588,4.74653,454877.6302679,2025-05-03T07:45:16.23691+00:00,21.81593012645395,2024-12-03T21:54:59.999+00:00,900125.7051169,1232,1.3061,125496.3402448,2025-05-03T07:45:16.828324+00:00,77.59208029447447
2024-12-03 22:02:00+00:00,2024-12-03 22:15:00+00:00,95728.01,96035.58,0.09443580378820618,10.936271412177215,0.0032129572107474813,long,signal,9.040151569395439,9.069197189566578,2024-12-03T22:02:59.999+00:00,2473815.8233246,7943,7.83107,749315.1097518,2025-05-03T07:45:16.828324+00:00,28.073699312843104,2024-12-03T22:15:59.999+00:00,1647259.3074179,907,12.2451,1176075.4704574,2025-05-03T07:45:16.828324+00:00,91.04877287853414
2024-12-03 22:27:00+00:00,2024-12-03 22:57:00+00:00,95845.96,96116.0,0.09443369173627782,7.373197560732166,0.002817437479889539,long,signal,9.051087840807615,9.076588714924078,2024-12-03T22:27:59.999+00:00,555207.3272249,1580,0.72279,69286.1618572,2025-05-03T07:45:16.828324+00:00,28.153121648716493,2024-12-03T22:57:59.999+00:00,17192160.0802061,4568,109.59855,10525673.4575197,2025-05-03T07:45:16.828324+00:00,75.35563011431763
2024-12-03 23:11:00+00:00,2024-12-03 23:21:00+00:00,95936.5,96028.01,0.09442142498807385,-9.485057980679208,0.0009538601053821513,long,signal,9.058461038368346,9.067101542969006,2024-12-03T23:11:59.999+00:00,1149881.4879794,3789,5.44566,522331.1272998,2025-05-03T07:45:16.828324+00:00,28.364109734342975,2024-12-03T23:21:59.999+00:00,3883004.2186719,4660,22.77469,2186894.1103626,2025-05-03T07:45:16.828324+00:00,72.38465627710286
2024-12-04 00:38:00+00:00,2024-12-04 00:59:00+00:00,95670.96,95746.42,0.09458435433686112,-10.967753917894825,0.0007887450904641476,long,signal,9.048975980387668,9.056113315765927,2024-12-04T00:38:59.999+00:00,2210839.5374182,6269,11.07728,1059666.2242102,2025-05-03T07:45:16.828324+00:00,29.279294849637353,2024-12-04T00:59:59.999+00:00,1984479.67051,2502,11.93753,1142658.4646851,2025-05-03T07:45:16.828324+00:00,70.5175942593633
