entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_close_time,entry_quote_asset_volume,entry_number_of_trades,entry_taker_buy_base_asset_volume,entry_taker_buy_quote_asset_volume,entry_inserted_at,entry_rsi,exit_close_time,exit_quote_asset_volume,exit_number_of_trades,exit_taker_buy_base_asset_volume,exit_taker_buy_quote_asset_volume,exit_inserted_at,exit_rsi
2024-10-02 00:56:00+00:00,2024-10-02 01:07:00+00:00,61011.66,61232.0,0.15454047980567318,15.15985545077991,0.003611440829506958,long,signal,9.428771210140598,9.462822659460981,2024-10-02T00:56:59.999+00:00,384464.0396852,1080,2.58186,157528.2513853,2025-05-03T07:44:19.563051+00:00,29.68559218559254,2024-10-02T01:07:59.999+00:00,376248.8471388,3064,4.20696,257536.5989992,2025-05-03T07:44:19.563051+00:00,74.12000289512348
2024-10-02 03:29:00+00:00,2024-10-02 03:41:00+00:00,61712.01,61859.99,0.15303230385125,3.7352124724006863,0.0023979124970973384,long,signal,9.443931065591379,9.466576785915287,2024-10-02T03:29:59.999+00:00,560563.3168918,961,3.67074,226594.7479334,2025-05-03T07:44:19.563051+00:00,27.7407319202988,2024-10-02T03:41:59.999+00:00,1355748.5849048,4265,16.15032,998976.7098102,2025-05-03T07:44:19.563051+00:00,70.98246526273226
2024-10-02 03:56:00+00:00,2024-10-02 04:54:00+00:00,61769.99,61566.0,0.15294913076825462,-50.06422564835809,-0.003302412708825078,long,signal,9.44766627806378,9.416466184878363,2024-10-02T03:56:59.999+00:00,621642.5096571,1423,5.62868,347647.0216674,2025-05-03T07:44:19.563051+00:00,27.612108127556198,2024-10-02T04:54:59.999+00:00,569595.7378723,1276,3.04136,187248.6427962,2025-05-03T07:44:19.563051+00:00,72.14102621756604
2024-10-02 05:26:00+00:00,2024-10-02 06:04:00+00:00,61403.62,61559.99,0.15304638476388563,5.1127272175117096,0.0025465925298865984,long,signal,9.397602052415422,9.421533915600952,2024-10-02T05:26:59.999+00:00,3358014.9327496,6440,22.66507,1391676.0154722,2025-05-03T07:44:19.563051+00:00,29.375652749828006,2024-10-02T06:04:59.999+00:00,520957.7786905,1374,8.22069,506000.5206778,2025-05-03T07:44:19.563051+00:00,72.90032958290726
2024-10-02 07:04:00+00:00,2024-10-02 07:34:00+00:00,61698.0,61820.0,0.1523990207078501,-0.23134171343451548,0.001977373658789588,long,signal,9.402714779632936,9.421307460159294,2024-10-02T07:04:59.999+00:00,202187.5371184,454,1.03528,63883.3743392,2025-05-03T07:44:19.563051+00:00,26.42032060348788,2024-10-02T07:34:59.999+00:00,954075.6635193,2354,13.38965,827527.0454811,2025-05-03T07:44:19.563051+00:00,73.85218206081908
2024-10-02 07:53:00+00:00,2024-10-02 08:32:00+00:00,61756.0,61847.79,0.15225214453525973,-4.843717753294268,0.0014863333117430028,long,signal,9.4024834379195,9.416458662266391,2024-10-02T07:53:59.999+00:00,336885.7719313,2012,2.80407,173195.2890332,2025-05-03T07:44:19.563051+00:00,29.246503233568617,2024-10-02T08:32:59.999+00:00,527230.8408937,2002,6.61816,409248.3986729,2025-05-03T07:44:19.563051+00:00,77.73964053919202
2024-10-02 08:53:00+00:00,2024-10-02 10:19:00+00:00,61782.0,61350.0,0.15210967142802442,-84.44094611918206,-0.006992327862484219,long,signal,9.397639720166206,9.331928342109299,2024-10-02T08:53:59.999+00:00,1724924.0403075,2590,3.46601,214116.6354144,2025-05-03T07:44:19.563051+00:00,26.50963214588957,2024-10-02T10:19:59.999+00:00,1295491.1467191,2219,11.73973,719912.7488882,2025-05-03T07:44:20.47408+00:00,70.54529633568592
2024-10-02 10:46:00+00:00,2024-10-02 11:35:00+00:00,61365.99,61365.99,0.1517648256639716,-18.626397548094047,0.0,long,signal,9.313198774047024,9.313198774047024,2024-10-02T10:46:59.999+00:00,431338.0632855,1775,1.40903,86458.9508547,2025-05-03T07:44:20.47408+00:00,17.777600063978227,2024-10-02T11:35:59.999+00:00,691528.2222584,4317,8.32732,510786.3867249,2025-05-03T07:44:20.47408+00:00,71.78404759360215
2024-10-02 11:50:00+00:00,2024-10-02 12:41:00+00:00,61179.91,61185.12,0.1519219687720843,-17.798422809152733,8.515867381954512e-05,long,signal,9.294572376498929,9.295363889956231,2024-10-02T11:50:59.999+00:00,490969.5759324,3858,1.6176,98997.9131234,2025-05-03T07:44:20.47408+00:00,28.19862083109051,2024-10-02T12:41:59.999+00:00,1004369.9704902,1433,9.68773,592711.5546302,2025-05-03T07:44:20.47408+00:00,71.27355966466459
2024-10-02 12:48:00+00:00,2024-10-02 13:49:00+00:00,60948.18,61187.76,0.1522075631083615,17.87587417415246,0.003930880298640612,long,signal,9.276773953689776,9.313239841659279,2024-10-02T12:48:59.999+00:00,1098091.0085502,3402,6.24491,380702.3826995,2025-05-03T07:44:20.47408+00:00,26.82187302256949,2024-10-02T13:49:59.999+00:00,5857287.1418695,12022,37.26732,2280493.8574682,2025-05-03T07:44:20.47408+00:00,74.60133798964924
2024-10-02 14:59:00+00:00,2024-10-02 15:27:00+00:00,61077.78,61639.99,0.15217727016050564,66.88072781815296,0.009204820476448213,long,signal,9.294649827863928,9.380205410920865,2024-10-02T14:59:59.999+00:00,6467982.2544577,6495,54.68937,3343747.6681536,2025-05-03T07:44:20.47408+00:00,25.990422760536617,2024-10-02T15:27:59.999+00:00,859791.8488078,5662,7.98683,492493.0365368,2025-05-03T07:44:20.47408+00:00,73.1708417964335
2024-10-02 16:19:00+00:00,2024-10-02 17:48:00+00:00,62109.99,61539.91,0.15072503723929245,-104.5624650115098,-0.009178555655861393,long,signal,9.361530555682082,9.275605226452706,2024-10-02T16:19:59.999+00:00,763467.0731112,2955,7.10711,441592.4157259,2025-05-03T07:44:20.47408+00:00,29.38751591327005,2024-10-02T17:48:59.999+00:00,540747.637557,7101,4.1372,254677.3169526,2025-05-03T07:44:20.47408+00:00,78.45902080344385
2024-10-02 18:11:00+00:00,2024-10-02 20:37:00+00:00,61414.01,60565.03,0.15073055953634312,-146.35319938607105,-0.01382388155406239,long,signal,9.256968090670572,9.129000860235406,2024-10-02T18:11:59.999+00:00,848262.5344922,2742,7.85633,482572.1429118,2025-05-03T07:44:20.47408+00:00,28.412406604712388,2024-10-02T20:37:59.999+00:00,4357994.801008,3278,39.55539,2396336.8586685,2025-05-03T07:44:20.47408+00:00,73.16046228003998
2024-10-02 21:43:00+00:00,2024-10-02 21:57:00+00:00,60740.01,60882.06,0.1499936350238418,3.0640594767119325,0.002338656183955117,long,signal,9.110614891284502,9.131921487139639,2024-10-02T21:43:59.999+00:00,300988.3703041,499,2.87269,174500.6834257,2025-05-03T07:44:20.47408+00:00,28.571843082637344,2024-10-02T21:57:59.999+00:00,1961928.9342802,1543,16.37715,997210.7617834,2025-05-03T07:44:20.47408+00:00,71.3141073732858
2024-10-02 22:02:00+00:00,2024-10-02 22:35:00+00:00,60729.99,60721.15,0.15006883667791177,-19.552639809238414,-0.00014556234901399635,long,signal,9.113678950761214,9.112352342244982,2024-10-02T22:02:59.999+00:00,555962.7727626,1859,5.10853,310344.5849904,2025-05-03T07:44:20.47408+00:00,28.352934360697276,2024-10-02T22:35:59.999+00:00,747710.7476203,2094,10.33975,627421.9611444,2025-05-03T07:44:20.47408+00:00,73.12008664313844
2024-10-02 23:26:00+00:00,2024-10-03 00:33:00+00:00,60718.0,60930.0,0.14977644703303758,13.532601542329015,0.0034915511051088637,long,signal,9.094126310951975,9.125878917722979,2024-10-02T23:26:59.999+00:00,300991.9639131,665,3.16381,192143.5198457,2025-05-03T07:44:20.47408+00:00,28.769754355225047,2024-10-03T00:33:59.999+00:00,3599581.3112489,9166,47.97491,2921675.3279583,2025-05-03T07:44:20.47408+00:00,71.36047601045412
2024-10-03 01:46:00+00:00,2024-10-03 02:11:00+00:00,60931.99,61175.84,0.1494725334343143,18.197110575690758,0.004002002888794516,long,signal,9.107658912494305,9.144107789772262,2024-10-03T01:46:59.999+00:00,1130855.2515791,3795,5.23431,319065.1223292,2025-05-03T07:44:20.47408+00:00,26.069524329315698,2024-10-03T02:11:59.999+00:00,367253.3375433,2359,3.23357,197811.9151574,2025-05-03T07:44:20.47408+00:00,70.18074586267403
2024-10-03 03:15:00+00:00,2024-10-03 03:27:00+00:00,61120.0,61329.98,0.14931047158164257,13.069148563751085,0.0034355366492147123,long,signal,9.125856023069993,9.157208235892707,2024-10-03T03:15:59.999+00:00,1143997.0948129,1654,14.66207,896144.8017624,2025-05-03T07:44:21.119947+00:00,29.508196721310853,2024-10-03T03:27:59.999+00:00,4159589.3853262,4572,46.25556,2835397.0200747,2025-05-03T07:44:21.119947+00:00,75.29084242451715
2024-10-03 04:53:00+00:00,2024-10-03 06:15:00+00:00,61320.76,61251.84,0.14903476688210882,-28.539055000649732,-0.0011239260570156913,long,signal,9.138925171633744,9.128653695500228,2024-10-03T04:53:59.999+00:00,445654.2225382,1224,0.14375,8817.3734319,2025-05-03T07:44:21.119947+00:00,29.258810250407734,2024-10-03T06:15:59.999+00:00,98695.5226099,789,0.51548,31570.7561828,2025-05-03T07:44:21.119947+00:00,75.86780054116845
2024-10-03 07:01:00+00:00,2024-10-03 09:17:00+00:00,61321.59,60464.5,0.1485673498784538,-145.42902655068232,-0.013976969612170796,long,signal,9.110386116633094,8.983050526725771,2024-10-03T07:01:59.999+00:00,344487.8284655,1468,1.23198,75545.3866819,2025-05-03T07:44:21.119947+00:00,23.416840640222986,2024-10-03T09:17:59.999+00:00,679470.4470045,5007,7.23713,437353.1343634,2025-05-03T07:44:21.119947+00:00,73.61538337654781
2024-10-03 11:17:00+00:00,2024-10-03 13:30:00+00:00,60930.0,60519.99,0.14713535352178583,-78.19655351133505,-0.006729197439684918,long,signal,8.964957090082411,8.904630123784944,2024-10-03T11:17:59.999+00:00,974345.7981158,3509,3.60751,219849.5000527,2025-05-03T07:44:21.119947+00:00,25.072863936187417,2024-10-03T13:30:59.999+00:00,2117268.8471352,11144,21.92533,1327183.4856211,2025-05-03T07:44:21.119947+00:00,72.75378081138598
2024-10-03 13:40:00+00:00,2024-10-03 14:05:00+00:00,60057.98,60652.22,0.14796968756809797,70.06805656018362,0.009894438674094565,long,signal,8.886760536571078,8.974690043711544,2024-10-03T13:40:59.999+00:00,2908059.6749139,12640,18.56346,1115748.2235429,2025-05-03T07:44:21.119947+00:00,20.588304148328618,2024-10-03T14:05:59.999+00:00,7222418.7833632,14660,76.06137,4610279.4885697,2025-05-03T07:44:21.119947+00:00,76.64051871363655
2024-10-03 14:25:00+00:00,2024-10-03 15:52:00+00:00,60190.9,60686.51,0.14880702220985667,55.762840842887194,0.008233968922212504,long,signal,8.956828593131263,9.030578841408689,2024-10-03T14:25:59.999+00:00,13360324.0884039,16382,107.08639,6447285.4413372,2025-05-03T07:44:21.119947+00:00,27.652982693863606,2024-10-03T15:52:59.999+00:00,3625913.6082041,13798,41.20772,2497879.384969,2025-05-03T07:44:21.119947+00:00,81.26693450434475
2024-10-03 16:23:00+00:00,2024-10-03 17:16:00+00:00,60401.17,60453.99,0.1492121995976924,-10.151675873580981,0.0008744863717043843,long,signal,9.012591433974151,9.0204728223569,2024-10-03T16:23:59.999+00:00,2201789.7116409,5613,8.59737,519470.8313188,2025-05-03T07:44:21.119947+00:00,18.417634323952115,2024-10-03T17:16:59.999+00:00,2213001.9382827,6377,20.8721,1261260.3190836,2025-05-03T07:44:21.119947+00:00,74.5242214532871
2024-10-03 17:39:00+00:00,2024-10-03 17:53:00+00:00,60398.0,60659.99,0.1490519513576703,21.0061910992584,0.004337726414781913,long,signal,9.002439758100572,9.041489878836767,2024-10-03T17:39:59.999+00:00,2067956.7552946,3576,1.93525,116908.9334301,2025-05-03T07:44:21.119947+00:00,20.965577917078008,2024-10-03T17:53:59.999+00:00,1348660.4829633,4616,19.88583,1204889.5310135,2025-05-03T07:44:21.119947+00:00,70.69921782412882
2024-10-03 18:34:00+00:00,2024-10-03 18:48:00+00:00,60556.0,60725.99,0.14900994037254492,7.257977665765019,0.0028071537089635703,long,signal,9.02344594919983,9.04877614896376,2024-10-03T18:34:59.999+00:00,181180.2901696,2085,1.58321,95865.5075739,2025-05-03T07:44:21.119947+00:00,23.75613674908496,2024-10-03T18:48:59.999+00:00,403279.6861355,3912,4.71444,286168.998608,2025-05-03T07:44:21.119947+00:00,70.1223987310307
2024-10-03 19:09:00+00:00,2024-10-03 19:22:00+00:00,60631.77,60751.14,0.148943432244607,-0.29980972419910223,0.0019687698379909184,long,signal,9.030703926865593,9.048483304372635,2024-10-03T19:09:59.999+00:00,751818.9331341,1075,9.07098,549822.1643449,2025-05-03T07:44:21.765339+00:00,25.63575276603129,2024-10-03T19:22:59.999+00:00,965861.4789983,1543,13.47485,818479.2094278,2025-05-03T07:44:21.765339+00:00,70.93444081874951
2024-10-03 20:19:00+00:00,2024-10-03 21:17:00+00:00,60928.21,60872.14,0.14821384244082328,-26.36284802979405,-0.0009202633722539971,long,signal,9.030404117141394,9.022093766995736,2024-10-03T20:19:59.999+00:00,279584.9174831,857,2.17162,132305.9196284,2025-05-03T07:44:21.765339+00:00,25.886994670670703,2024-10-03T21:17:59.999+00:00,301038.383213,1668,2.51806,153246.3085709,2025-05-03T07:44:21.765339+00:00,82.56459792320621
2024-10-03 21:32:00+00:00,2024-10-03 21:58:00+00:00,60779.91,60804.96,0.14814173415379522,-14.300843048111828,0.0004121427623041171,long,signal,9.0040412691116,9.007752219552152,2024-10-03T21:32:59.999+00:00,314600.0726333,819,0.93583,56908.5646857,2025-05-03T07:44:21.765339+00:00,24.174041297936526,2024-10-03T21:58:59.999+00:00,545215.7277062,1117,4.23406,257485.7760304,2025-05-03T07:44:21.765339+00:00,76.88820647802784
2024-10-03 23:20:00+00:00,2024-10-04 01:19:00+00:00,60707.99,60740.0,0.1480816680977823,-13.244126750512471,0.0005272782050600265,long,signal,8.989740426063486,8.994480520259298,2024-10-03T23:20:59.999+00:00,921045.5501418,2341,7.22436,439135.6131183,2025-05-03T07:44:21.765339+00:00,24.183821074884804,2024-10-04T01:19:59.999+00:00,1971512.6873879,2125,31.14368,1891699.860062,2025-05-03T07:44:21.765339+00:00,79.69048123807524
2024-10-04 02:21:00+00:00,2024-10-04 02:39:00+00:00,61048.0,61143.97,0.14703997345225028,-3.8556777726655316,0.0015720416721268702,long,signal,8.976496299312975,8.990607725565187,2024-10-04T02:21:59.999+00:00,340622.7573477,1274,1.54523,94315.8463066,2025-05-03T07:44:21.765339+00:00,26.522043386983526,2024-10-04T02:39:59.999+00:00,222899.3912771,1515,2.79844,171069.4168812,2025-05-03T07:44:21.765339+00:00,74.23152925677728
2024-10-04 02:53:00+00:00,2024-10-04 04:04:00+00:00,61036.15,61012.0,0.14700535046100238,-21.49191027750041,-0.0003956671579056257,long,signal,8.972640621540311,8.969090442326676,2024-10-04T02:53:59.999+00:00,448493.1766467,2192,0.51521,31454.1507948,2025-05-03T07:44:21.765339+00:00,27.331595324194808,2024-10-04T04:04:59.999+00:00,826936.7010609,1788,7.23845,441495.8158396,2025-05-03T07:44:21.765339+00:00,71.8208860087112
2024-10-04 04:44:00+00:00,2024-10-04 05:08:00+00:00,61080.0,61058.09,0.1465479487764049,-21.109952114659475,-0.0003587098886706531,long,signal,8.951148711262812,8.94793784570512,2024-10-04T04:44:59.999+00:00,293577.2375917,1154,0.74722,45636.3729771,2025-05-03T07:44:21.765339+00:00,26.595490399171766,2024-10-04T05:08:59.999+00:00,1218621.439159,1738,19.25923,1175617.8790881,2025-05-03T07:44:21.765339+00:00,80.8445719167631
2024-10-04 06:04:00+00:00,2024-10-04 06:18:00+00:00,61105.97,61199.99,0.14614020134445374,-4.133715889621634,0.00153863853237248,long,signal,8.93003875914815,8.943778860878556,2024-10-04T06:04:59.999+00:00,1145839.628355,2708,4.50997,275650.6961999,2025-05-03T07:44:21.765339+00:00,28.11080287862316,2024-10-04T06:18:59.999+00:00,194622.1753874,783,0.91196,55808.4323918,2025-05-03T07:44:21.765339+00:00,73.03508428067408
2024-10-04 06:44:00+00:00,2024-10-04 07:15:00+00:00,61157.99,61225.34,0.14594830607183998,-8.032021290992784,0.0011012461331708016,long,signal,8.925905043258528,8.935734661672466,2024-10-04T06:44:59.999+00:00,2077679.1526605,3853,3.99504,244303.6555276,2025-05-03T07:44:21.765339+00:00,20.268428226903964,2024-10-04T07:15:59.999+00:00,635696.8622434,907,8.5071,520792.2444114,2025-05-03T07:44:21.765339+00:00,72.09416220451931
2024-10-04 08:04:00+00:00,2024-10-04 08:23:00+00:00,61384.04,61574.0,0.14527999496233115,9.734044411266186,0.0030946154733380066,long,signal,8.917873021967536,8.945470409810579,2024-10-04T08:04:59.999+00:00,418245.9107482,821,3.56641,218870.5663037,2025-05-03T07:44:21.765339+00:00,25.795374204624366,2024-10-04T08:23:59.999+00:00,1564758.9282435,1838,22.18551,1365547.4064581,2025-05-03T07:44:21.765339+00:00,71.17119195367837
2024-10-04 08:56:00+00:00,2024-10-04 10:42:00+00:00,61476.0,61374.0,0.14522101415802588,-32.65294503343212,-0.0016591840718329105,long,signal,8.9276070663788,8.91279452293468,2024-10-04T08:56:59.999+00:00,141208.3559035,940,0.95641,58793.328672,2025-05-03T07:44:21.765339+00:00,27.782328847278265,2024-10-04T10:42:59.999+00:00,173374.9003211,460,1.85286,113723.4722386,2025-05-03T07:44:21.765339+00:00,70.54700323854286
2024-10-04 10:52:00+00:00,2024-10-04 11:09:00+00:00,61326.33,61392.92,0.14504298759350784,-8.141154111383408,0.001085830507059472,long,signal,8.89495412134537,8.90461253388922,2024-10-04T10:52:59.999+00:00,164971.0433438,886,0.66754,40940.4078458,2025-05-03T07:44:21.765339+00:00,23.739204957480055,2024-10-04T11:09:59.999+00:00,499181.7716651,1733,7.29822,447925.1722812,2025-05-03T07:44:21.765339+00:00,76.85992578849734
2024-10-04 11:31:00+00:00,2024-10-04 11:47:00+00:00,61322.01,61462.15,0.14492044483267888,2.515216053244714,0.0022853132178804873,long,signal,8.886812967233984,8.907122118372834,2024-10-04T11:31:59.999+00:00,162919.841505,1351,0.58302,35757.0538277,2025-05-03T07:44:21.765339+00:00,28.944472236117463,2024-10-04T11:47:59.999+00:00,282195.0338066,1136,2.52816,155374.6596399,2025-05-03T07:44:22.439943+00:00,76.52764634311285
2024-10-04 12:44:00+00:00,2024-10-04 12:54:00+00:00,61363.63,61753.99,0.14486314097271022,38.71357056782268,0.0063614228819253455,long,signal,8.88932818328723,8.945876958997337,2024-10-04T12:44:59.999+00:00,1694359.1897118,4123,18.20327,1116973.994933,2025-05-03T07:44:22.439943+00:00,29.186224489795507,2024-10-04T12:54:59.999+00:00,4059613.6198479,6145,48.94452,3021267.3837943,2025-05-03T07:44:22.439943+00:00,79.48999378041239
