entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi,profit_ratio
2025-01-03 08:00:00+00:00,2025-01-03 18:00:00+00:00,96129.97,98527.98,1.3211280519488355,2910.9102015739663,0.024945498266565513,long,signal,127.0,130.16807827985383,17.800018403546133,73.05390992870963,2.292055276829895
2025-01-04 09:00:00+00:00,2025-01-06 03:00:00+00:00,97690.37,99037.57,1.3298230951686842,1529.9243157343076,0.013790509750347058,long,signal,129.91091020157398,131.70244787538525,29.505759771609434,73.14089465098297,1.177671924059671
2025-01-07 12:00:00+00:00,2025-01-07 15:00:00+00:00,100750.89,97952.26,1.3046121430521187,-3910.3572242626637,-0.02777771987919913,long,stoploss,131.44083451730828,127.78970783539833,25.337833873737324,8.815827756764563,-2.974994215931993
2025-01-08 06:00:00+00:00,2025-01-09 07:00:00+00:00,95284.31,93221.59,1.3384205363196273,-3013.0869764546374,-0.021648055172987044,long,stoploss,127.53047729304562,124.76969048436841,25.505977322775507,41.73575409980034,-2.362640711781406
2025-01-09 12:00:00+00:00,2025-01-10 07:00:00+00:00,93421.94,94492.63,1.3328495460123284,1176.6068311063411,0.011460798180812796,long,signal,124.51739031659099,125.94445899701094,25.945022047297016,72.30828353953342,0.9449337382631986
2025-01-11 07:00:00+00:00,2025-01-13 10:00:00+00:00,94246.36,91644.96,1.333674819353207,-3717.340247685754,-0.027602127021139004,long,stoploss,125.69399714769733,122.2245754726319,27.606725988643475,26.00215471347512,-2.957452489411786
2025-01-13 16:00:00+00:00,2025-01-14 00:00:00+00:00,91343.2,94470.77,1.3353665833911181,3928.3226989513287,0.03423976825861155,long,signal,121.97665690001159,126.15310936522815,26.930677175718998,72.27330696509327,3.220552849035294
2025-01-16 14:00:00+00:00,2025-01-17 04:00:00+00:00,97618.89,101481.29,1.289760410090331,4724.779078127029,0.03956611266528429,long,signal,125.90497959896292,130.8865502068958,26.37352253805335,78.63140915398579,3.752654655261901
2025-01-18 09:00:00+00:00,2025-01-19 06:00:00+00:00,103159.29,105568.29,1.2662917578929629,2786.1868305652038,0.02335223516951309,long,signal,130.62975867708994,133.6802555218541,28.26711329588312,77.57790364896711,2.132888293434358
2025-01-19 23:00:00+00:00,2025-01-20 13:00:00+00:00,101331.57,107956.31,1.3166276364577705,8446.76156156358,0.06537686132761972,long,signal,133.41594550765512,142.13826127600237,26.33969563050192,73.90974502008126,6.331148446629211
2025-01-21 00:00:00+00:00,2025-01-21 18:00:00+00:00,101187.75,106861.18,1.4019751113076306,7662.328233951856,0.056068348194321875,long,signal,141.86270706921871,149.81671472496475,29.815267436589224,74.11489353523669,5.4012279846127536
2025-01-22 09:00:00+00:00,2025-01-23 02:00:00+00:00,104984.83,102655.34,1.424253726020898,-3613.517098022542,-0.022188824804497995,long,stoploss,149.52503530317057,146.20725049094213,25.84275498664951,28.19961199681883,-2.41666359796935
2025-01-23 04:00:00+00:00,2025-01-23 17:00:00+00:00,102075.22,105927.78,1.429450930452543,5209.715394737325,0.037742362935881964,long,signal,145.911518205148,151.41856368177227,27.130016532708396,72.41315100378219,3.5704620572946086
2025-01-25 07:00:00+00:00,2025-01-25 19:00:00+00:00,104385.98,105055.16,1.447715810110566,665.5712161442191,0.006410631006194583,long,signal,151.12123359988533,152.09001606569515,28.715327987379993,70.45037773808154,0.44042203751883885
2025-01-26 23:00:00+00:00,2025-01-27 04:00:00+00:00,102620.0,100410.04,1.479115229156398,-3569.0903159667155,-0.021535373221594295,long,stoploss,151.78680481602956,148.5180193242031,18.530637550373484,11.217975036951742,-2.35138378483727
2025-01-28 20:00:00+00:00,2025-01-29 11:00:00+00:00,101264.48,102646.0,1.4636693389435553,1723.6309476720435,0.013642690902081402,long,signal,148.21771450006287,150.2398029652002,28.10928347435086,83.80112222550332,1.1629048211179323
