entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi,profit_ratio
2024-01-03 11:00:00+00:00,2024-01-04 15:00:00+00:00,43702.88,44051.1,0.22881787195717995,59.59928041355654,0.007967895937292947,long,signal,10.0,10.07967895937293,27.392455961194827,78.96250867954487,0.5959928041355654
2024-01-10 12:00:00+00:00,2024-01-11 14:00:00+00:00,44670.53,48571.22,0.2251954315387249,857.4199517201134,0.08732132795379868,long,signal,10.059599280413558,10.938016848262347,22.295937826952468,74.41599436991609,8.523400662584487
2024-01-12 04:00:00+00:00,2024-01-15 13:00:00+00:00,45956.34,42852.54,0.2375519728536622,-758.4105379941197,-0.06753801542942706,long,signal,10.917019232133669,10.179705418790475,20.88055021024867,80.8566785114182,-6.947047741399763
2024-01-17 11:00:00+00:00,2024-01-18 06:00:00+00:00,42680.16,42807.05,0.2380171183552158,9.854572767666003,0.0029730441497876157,long,signal,10.158608694139549,10.188810686287642,22.11505059240075,71.28510038209073,0.0970071105637828
2024-01-18 18:00:00+00:00,2024-01-20 06:00:00+00:00,41508.95,41672.02,0.244970380289244,19.57044606003875,0.003928550348780196,long,signal,10.168463266907214,10.208410586820982,26.54852176876514,79.04341695285325,0.19246217984314157
2024-01-22 03:00:00+00:00,2024-01-24 00:00:00+00:00,41197.04,40179.52,0.24730013886840543,-271.757271890014,-0.02469886185997839,long,signal,10.188033712967254,9.936400875665873,25.002829911027632,74.14162433441457,-2.667416299811841
2024-01-27 08:00:00+00:00,2024-01-27 21:00:00+00:00,41470.01,42150.59,0.2391192199152409,142.74446604906896,0.016411377764316778,long,signal,9.91627644107724,10.079016199767153,12.830718801216761,71.4282934233699,1.4394966386552464
2024-01-28 18:00:00+00:00,2024-01-29 16:00:00+00:00,41971.67,43200.0,0.23966215561892842,273.9717895815348,0.029265692787539828,long,signal,10.059020907126309,10.353405122737708,20.749232247930763,71.11947896917358,2.723642709475229
2024-01-31 01:00:00+00:00,2024-02-01 17:00:00+00:00,42782.82,42924.0,0.2415220103936076,13.397993956526534,0.0032999227259914213,long,signal,10.332992696707842,10.367090774135214,28.47611879020114,77.488273566349,0.12966228032654295
2024-02-04 06:00:00+00:00,2024-02-05 12:00:00+00:00,42746.13,43255.36,0.24204274610741067,102.4393907913485,0.011912891295656548,long,signal,10.34639069066437,10.469646118264647,25.16124439382122,74.96312522818553,0.9900978404360892
2024-02-10 07:00:00+00:00,2024-02-10 21:00:00+00:00,47151.72,47941.63,0.22160018937709416,153.9715012223573,0.01675251719343422,long,signal,10.44883008145572,10.623874287046577,29.03071740988372,73.14971660346175,1.4735764676240783
2024-02-13 14:00:00+00:00,2024-02-14 06:00:00+00:00,48692.16,49637.83,0.2177517198390475,184.50974446593534,0.019421401720523347,long,signal,10.602801582678076,10.808722851578269,23.958556574562323,77.53565430271313,1.7401980318802828
2024-02-17 13:00:00+00:00,2024-02-19 02:00:00+00:00,51188.81,52148.6,0.2107357316402552,180.48516316884167,0.018749996337090097,long,signal,10.78731132714401,10.989573375015013,12.03646577477528,71.89382668768107,1.6731246340753003
2024-02-21 09:00:00+00:00,2024-02-24 15:00:00+00:00,51095.1,51099.34,0.21465456551240436,-21.02636775821132,8.298251691449793e-05,long,signal,10.967796490312853,10.968706625670624,21.104785758190204,75.93409167286157,-0.19171004656024168
2024-02-26 09:00:00+00:00,2024-02-26 15:00:00+00:00,50949.99,52842.32,0.21485323397619197,384.27310678480825,0.037140929762694785,long,signal,10.946770122554641,11.35334334280481,21.742868979964868,73.5885464224799,3.510378883293209
2024-02-29 18:00:00+00:00,2024-03-03 16:00:00+00:00,60800.0,62845.15,0.18636584258781988,358.1028704068327,0.033637335526315815,long,signal,11.331043229339448,11.71218933230793,29.20587937664436,70.11669164059279,3.16036981907895
2024-03-05 19:00:00+00:00,2024-03-06 09:00:00+00:00,61410.98,66120.14,0.1903429337839305,872.0806825283829,0.07668270397248172,long,signal,11.68914609974628,12.585501429804214,28.229689094741744,74.65910947455731,7.460602126850925
2024-03-09 10:00:00+00:00,2024-03-10 04:00:00+00:00,68177.99,69403.81,0.18424167069569902,200.49882408287883,0.01797970283371499,long,signal,12.561226782274662,12.787073907046862,28.770291706640663,80.05045106674075,1.5961723130881276
2024-03-10 22:00:00+00:00,2024-03-11 12:00:00+00:00,68418.59,71968.27,0.18652424153081115,635.9158170946989,0.05188180580745683,long,signal,12.76172560635754,13.423826976034631,27.57752666533952,79.7609186305054,4.982992400164936
2024-03-14 15:00:00+00:00,2024-03-17 20:00:00+00:00,70844.01,68269.06,0.18911466789432502,-513.2691361273016,-0.03634675676885028,long,signal,13.39764142345224,12.910680609357748,25.214169175811392,78.08836590829186,-3.8310410012081437
2024-03-19 01:00:00+00:00,2024-03-20 18:00:00+00:00,65851.61,65414.93,0.1956576655806128,-111.12309419098618,-0.006631272948375906,long,signal,12.884372287324938,12.798932497919196,29.90924071704019,73.54824114070871,-0.862464167542753
2024-03-21 19:00:00+00:00,2024-03-23 11:00:00+00:00,65223.74,64629.62,0.19583742350766686,-141.78107751058766,-0.009108953273761905,long,signal,12.773249193133951,12.656898263079576,28.16656192765427,72.21128098353091,-1.1099844320488144
2024-03-24 06:00:00+00:00,2024-03-24 18:00:00+00:00,64218.94,65846.01,0.19669381206889064,294.45162997087874,0.02533629486877224,long,signal,12.631468115623363,12.951502716426292,29.200073832239255,70.58692611766838,2.331095857390347
2024-03-29 04:00:00+00:00,2024-03-30 05:00:00+00:00,70365.05,70006.81,0.1836980112370309,-91.59400706119784,-0.005091163866152376,long,signal,12.925919745594241,12.860111770048686,24.874901463481123,72.30462111198015,-0.7086072702286224
2024-04-01 09:00:00+00:00,2024-04-04 13:00:00+00:00,69395.0,67242.15,0.18494597216705877,-423.43142672073975,-0.03102312846746892,long,signal,12.834325738533044,12.436164802353192,26.81296025241626,72.0948152243396,-3.2992105339001454
2024-04-05 07:00:00+00:00,2024-04-06 22:00:00+00:00,66930.74,69056.0,0.18542891221301758,368.8687766962424,0.03175312270565057,long,signal,12.410894311812305,12.804978961782142,29.091301447797136,73.89548671837102,2.972136958294492
2024-04-09 00:00:00+00:00,2024-04-11 02:00:00+00:00,71419.99,70995.66,0.17893818087216964,-101.41243562821566,-0.005941333791841776,long,signal,12.779763088508549,12.70383425021906,27.700292563557596,85.53745268985239,-0.7935392458049932
2024-04-12 16:00:00+00:00,2024-04-13 15:00:00+00:00,68840.54,67676.0,0.18416983151033292,-239.61536375721556,-0.01691648554761473,long,signal,12.678350652880333,12.463877517293291,23.70632463511744,79.72187802098861,-1.8899569062067116
2024-04-13 19:00:00+00:00,2024-04-14 10:00:00+00:00,64788.01,64457.23,0.1919913158178977,-88.32085113704396,-0.00510557431845798,long,signal,12.438735289123116,12.37522840167687,23.39211585879731,70.74495241057454,-0.7100468744139522
2024-04-15 20:00:00+00:00,2024-04-17 04:00:00+00:00,63112.96,64101.11,0.19568745370183988,168.47435994212574,0.015656847658547492,long,signal,12.350414437986071,12.543782995361546,18.049238198222966,72.17897028496236,1.3641190810888943
2024-04-17 11:00:00+00:00,2024-04-18 14:00:00+00:00,62595.04,63816.57,0.1999980956626627,219.0215925251609,0.019514805006914267,long,signal,12.518888797928197,12.763192471723011,21.415384615384582,73.6635853742783,1.7495290201907352
2024-04-24 14:00:00+00:00,2024-04-26 02:00:00+00:00,65234.85,64499.91,0.19526235425471752,-168.83842930223187,-0.011266064074647142,long,signal,12.73791039045336,12.594404275817398,24.562753555686186,75.06852267456296,-1.3254798010572495
2024-04-27 01:00:00+00:00,2024-04-28 02:00:00+00:00,62593.28,63950.0,0.2008054532555432,247.02619384401768,0.02167517024191736,long,signal,12.569071961151128,12.841508735691987,29.940358432695433,70.27671206173966,1.9653495071675444
2024-04-29 03:00:00+00:00,2024-04-30 00:00:00+00:00,62279.67,64580.0,0.20578301322076922,447.26327365334,0.03693548793691427,long,signal,12.816098154995146,13.289466993797276,20.57166241697348,74.13406061300323,3.4898552448977354
2024-04-30 12:00:00+00:00,2024-05-02 14:00:00+00:00,61230.16,59055.25,0.21661484191203295,-497.1733908943744,-0.03552024035214024,long,signal,13.263361428648485,12.792243642825584,22.530713748688513,71.33231747714325,-3.74847201117881
2024-05-06 23:00:00+00:00,2024-05-09 22:00:00+00:00,63165.19,63280.47,0.20210796544353166,-2.256668825434458,0.0018250558575063074,long,signal,12.76618803775411,12.789487044010443,29.09783750921848,72.34919029028866,-0.017676919835119882
2024-05-10 14:00:00+00:00,2024-05-11 07:00:00+00:00,61063.87,61018.52,0.20902591612566768,-34.997708708861296,-0.0007426650161544923,long,signal,12.763931368928676,12.754452043632375,24.424395608191773,71.02265200688805,-0.2741922351138338
2024-05-14 06:00:00+00:00,2024-05-15 07:00:00+00:00,62042.0,62195.04,0.20516639792752997,5.9093995528509105,0.002466716095548191,long,signal,12.728933660219814,12.760332325758643,28.99432773497412,78.93183073402936,0.04642493794526432
2024-05-19 19:00:00+00:00,2024-05-20 16:00:00+00:00,66034.01,68190.06,0.19285278994525193,389.91477138415416,0.03265059928966911,long,signal,12.734843059772665,13.150643317534124,29.203377170857053,70.8810582395362,3.061794869037944
2024-05-21 16:00:00+00:00,2024-05-24 19:00:00+00:00,69668.03,69115.98,0.18838996640434383,-130.14619593487868,-0.00792400761152573,long,signal,13.124757831156819,13.020757150203298,24.428273441184686,75.8081432530376,-0.9916083603914204
2024-05-26 21:00:00+00:00,2024-05-27 15:00:00+00:00,68518.02,70373.85,0.18965246858011858,325.6215547538329,0.027085283550225204,long,signal,12.994611635221938,13.346574375986979,28.739740055547216,70.60438515287154,2.5058198266674983
2024-05-28 05:00:00+00:00,2024-05-30 05:00:00+00:00,68049.67,68134.14,0.1957428036017775,-10.122606154329409,0.0012412991863149545,long,signal,13.32023318997577,13.336767584596013,21.63060142373081,71.74254859611234,-0.07599421128713604
2024-05-31 07:00:00+00:00,2024-06-01 06:00:00+00:00,68174.99,67693.32,0.19523450731450698,-120.56478770068294,-0.007065200889651736,long,signal,13.31011058382144,13.216071978683264,16.86285451871528,70.87201184683758,-0.9058135688762086
2024-06-07 18:00:00+00:00,2024-06-09 21:00:00+00:00,69154.43,69749.96,0.19072597078915637,87.09036275444326,0.008611595815336971,long,signal,13.189545796120758,13.303128833504827,23.97689167974896,70.73308751049674,0.6602984219521634
